title,publication_date,source,country,summary,url,language
"Iran FM briefs Swiss, Pakistani counterparts as indirect talks with U.S. progress","Mon, 21 Apr 2025 18:56:29 GMT",Tehran Times (Iran),Iran,TEHRAN – Iranian Foreign Minister Abbas Araghchi has held separate phone conversations with his Swiss and Pakistani counterparts to brief them on the latest developments in ongoing indirect negotiations between Iran and the United States over the revival of the 2015 nuclear deal and the lifting of U.S. sanctions.,https://www.tehrantimes.com/news/512132/Iran-FM-briefs-Swiss-Pakistani-counterparts-as-indirect-talks,en
Iran’s top officials hail Pope Francis as voice for global peace in posthumous tribute,"Mon, 21 Apr 2025 18:55:14 GMT",Tehran Times (Iran),Iran,"TEHRAN – Iranian President Masoud Pezeshkian paid tribute to the late Pope Francis in a statement on Monday, honoring the pontiff’s lifelong dedication to advancing the teachings of Jesus Christ and his steadfast advocacy for global peace.",https://www.tehrantimes.com/news/512135/Iran-s-top-officials-hail-Pope-Francis-as-voice-for-global-peace,en
Composer Karen Homayounfar named Islamic Revolution Artist of the Year,"Mon, 21 Apr 2025 18:54:20 GMT",Tehran Times (Iran),Iran,"TEHRAN- Renowned composer Karen Homayounfar has been awarded the title of Islamic Revolution Artist of the Year. He received this honor, along with a special award, on Sunday evening at the closing ceremony of the 11th Islamic Revolution Art Week, an annual festival organized by the Art Bureau of the Islamic Ideology Dissemination Organization (IIDO).",https://www.tehrantimes.com/news/512108/Composer-Karen-Homayounfar-named-Islamic-Revolution-Artist-of,en
Holy words: Pope’s plea for peace in Gaza was source of Israeli fury,"Mon, 21 Apr 2025 18:53:16 GMT",Tehran Times (Iran),Iran,"TEHRAN - Pope Francis was a key leader of the Catholic Church and the first pope from outside Europe in almost 1,300 years. He died on the morning of April 21, 2025. During his time as pope, he was clear and caring about global issues, especially the Israeli war in Gaza.",https://www.tehrantimes.com/news/512141/Holy-words-Pope-s-plea-for-peace-in-Gaza-was-source-of-Israeli,en
Araghchi to visit China ahead of third round of indirect talks with U.S.,"Mon, 21 Apr 2025 18:52:06 GMT",Tehran Times (Iran),Iran,TEHRAN – The spokesman for Iran’s Foreign Ministry announced that Foreign Minister Abbas Araghchi will travel to China on Tuesday.,https://www.tehrantimes.com/news/512131/Araghchi-to-visit-China-ahead-of-third-round-of-indirect-talks,en
Tehran reaffirms sanctions removal as ‘unwavering priority’ in indirect nuclear talks with US,"Mon, 21 Apr 2025 18:49:38 GMT",Tehran Times (Iran),Iran,TEHRAN – Iran’s Foreign Ministry Spokesman Esmail Baqaei underscored Tehran’s unwavering demand for the complete removal of “illegal and oppressive” sanctions as the cornerstone of indirect nuclear talks with Washington.,https://www.tehrantimes.com/news/512137/Tehran-reaffirms-sanctions-removal-as-unwavering-priority-in,en
The curse of betraying Palestine won’t spare Arabs,"Mon, 21 Apr 2025 18:47:48 GMT",Tehran Times (Iran),Iran,"BEIRUT — Since October 7, 2023, the Al-Aqsa Flood Operation has foiled the normalization plot heralded by the former Egyptian president, Muhammad Anwar Sadat.",https://www.tehrantimes.com/news/512129/The-curse-of-betraying-Palestine-won-t-spare-Arabs,en
Where do Arabs stand on Iran-US talks?,"Mon, 21 Apr 2025 18:44:48 GMT",Tehran Times (Iran),Iran,"TEHRAN – Regional Arab states have taken the public stage in recent weeks to welcome the ongoing indirect talks between Iran and the United States. But this is a clear swerve from their stances during previous Iran-US negotiations in the 2010s, when the region seemed to believe a less contentious state of relations between Tehran and Washington was something they had to steer through, rather than gain from.",https://www.tehrantimes.com/news/512138/Where-do-Arabs-stand-on-Iran-US-talks,en
Esteghlal held by struggling Havadar: PGPL,"Mon, 21 Apr 2025 16:43:03 GMT",Tehran Times (Iran),Iran,TEHRAN – Esteghlal and Havadar football teams shared the spoils in a 2-2 draw in the 2024/25 Iran’s Persian Gulf Professional League (PGPL) on Monday.,https://www.tehrantimes.com/news/512134/Esteghlal-held-by-struggling-Havadar-PGPL,en
Iqbal Lahori on Palestine: A test for courage and pride,"Mon, 21 Apr 2025 16:04:34 GMT",Tehran Times (Iran),Iran,"TEHRAN - The Palestine problem has entered its 8th decade. The international powers have been ignoring this issue for seventy years. During the first half of the previous century, when British imperialism gave birth to this issue, no one could imagine how much it would affect international peace and that the Palestinians would have to pay such a heavy price for their independence.",https://www.tehrantimes.com/news/512124/Iqbal-Lahori-on-Palestine-A-test-for-courage-and-pride,en
Iran’s representatives to take part in Dubai travel fair,"Mon, 21 Apr 2025 13:44:10 GMT",Tehran Times (Iran),Iran,TEHRAN -- Representatives of Iran’s tourism industry will take part in the Arabian Travel Market (ATM) 2025 in Dubai from April 28 to May 1 to draw foreign visitors.,https://www.tehrantimes.com/news/512121/Iran-s-representatives-to-take-part-in-Dubai-travel-fair,en
Izeh on threshold of registration as national kilim city,"Mon, 21 Apr 2025 13:43:58 GMT",Tehran Times (Iran),Iran,"Izeh, a city in the southwestern province of Khuzestan, is on the way to becoming a national kilim city due to the unique quality of its hand-woven kilims. This measure can introduce it to the global handicraft scene.",https://www.tehrantimes.com/news/512122/Izeh-on-threshold-of-registration-as-national-kilim-city,en
Rescue plan for handicrafts sector under compilation,"Mon, 21 Apr 2025 13:43:44 GMT",Tehran Times (Iran),Iran,"TEHRAN – The Deputy Minister of Handicrafts has said, “We are compiling a rescue plan for handicrafts sector to cover various areas particularly in economic field.”",https://www.tehrantimes.com/news/512123/Rescue-plan-for-handicrafts-sector-under-compilation,en
Hasanlu village to be nominated for UN label as premier destination,"Mon, 21 Apr 2025 13:40:46 GMT",Tehran Times (Iran),Iran,"TEHRAN - The ancient village of Hasanlu in northwest Iran is nearing completion of its dossier for inscription as one of the Best Tourism Villages, a prestigious label given by UN Tourism.",https://www.tehrantimes.com/news/512127/Hasanlu-village-to-be-nominated-for-UN-label-as-premier-destination,en
Iran FM’s China visit: Yellow Dragon’s diplomatic prowess on full display,"Mon, 21 Apr 2025 13:34:28 GMT",Tehran Times (Iran),Iran,BEIJING - China’s significant position as a leading global mediator has once again come to light in the wake of the visit of Iranian Foreign Minister Abbas Araqchi to Beijing ahead of the third round of indirect negotiations between Tehran and Washington.,https://www.tehrantimes.com/news/512126/Iran-FM-s-China-visit-Yellow-Dragon-s-diplomatic-prowess-on,en
Aerial mapping of Jiroft archaeological sites conducted for first time,"Mon, 21 Apr 2025 13:34:13 GMT",Tehran Times (Iran),Iran,"TEHRAN - For the first time, aerial mapping and imaging have been conducted over key archaeological sites in Jiroft, a region renowned for its Bronze Age ruins dating back to the 3rd millennium BC.",https://www.tehrantimes.com/news/512125/Aerial-mapping-of-Jiroft-archaeological-sites-conducted-for-first,en
"INSF, RSF to support joint research projects","Mon, 21 Apr 2025 12:34:57 GMT",Tehran Times (Iran),Iran,TEHRAN – Iran and Russia will support the implementation of 10 research projects following the second joint call by the Iran National Science Foundation (INSF) and the Russian Science Foundation (RSF).,https://www.tehrantimes.com/news/512120/INSF-RSF-to-support-joint-research-projects,en
RoboCup IranOpen competition underway,"Mon, 21 Apr 2025 12:18:55 GMT",Tehran Times (Iran),Iran,"TEHRAN – Tehran is hosting the 19th edition of the RoboCup IranOpen competition, which started on Saturday and will wrap up on Tuesday.",https://www.tehrantimes.com/news/512117/RoboCup-IranOpen-competition-underway,en
A future intertwined with the fate of our planet,"Mon, 21 Apr 2025 11:51:21 GMT",Tehran Times (Iran),Iran,"TEHRAN - That spinning, spherical stone, glowing from afar with its marbled blue and green hues, is the very place we know intimately.",https://www.tehrantimes.com/news/512115/A-future-intertwined-with-the-fate-of-our-planet,en
